Date,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,Category,Subcategory,Country,City,IsFraud,Notes,CustomerSince,Amount_IDR,BalanceCategory
2025-01-29,DEBIT,21.27,USD,72.9787,-1641954.78,Amazon,Education,Books,Australia,Delhi,TRUE,,,294928.82031000004,Negative
2024-08-31,REFUND,10.65,AED,18.0598,-1807571.71,AutoZone,Clothing,Men,UAE,Gurugram,TRUE,SUSPECTED FRAUD,,36544.005300000004,Negative
2025-05-30,DEBIT,23.63,USD,77.1829,-1641954.78,Swiggy,Health,Clinic,Canada,Hyderabad,TRUE,MONTHLY SUBSCRIPTION,2019.0,346528.06613,Negative
2025-03-20,CREDIT,9.69,USD,73.9523,-987624.99,ElectroWorld,Clothing,Women,India,Bengaluru,TRUE,MANUAL ADJUSTMENT,,136153.57953,Negative
2024-07-19,DEBIT,60.7,GBP,103.2106,-2653317.99,Reliance,Travel,Taxi,Canada,Delhi,TRUE,CASHBACK CREDITED,2018.0,1190327.8498,Negative
2025-03-31,DEBIT,33.37,GBP,103.8934,-2402703.8,ShopEasy,Education,Course,Canada,Noida,TRUE,CASHBACK CREDITED,,658715.32402,Negative
2024-12-06,DEBIT,33.37,AED,20.8533,-166456.41,Starbucks,Electronics,Accessory,Australia,Gurugram,TRUE,MANUAL ADJUSTMENT,,132216.17799,Negative
2024-01-17,DEBIT,80.45,INR,1.0,-1641954.78,Walmart,Electronics,Accessory,UAE,Mumbai,TRUE,MANUAL ADJUSTMENT,2016.0,15285.5,Negative
2025-01-05,DEBIT,2.31,GBP,94.1605,-1500912.1,BigBasket,Groceries,Supermarket,Canada,Mumbai,TRUE,CHARGEBACK REQUESTED,,41327.04345,Negative
2024-12-25,DEBIT,33.37,AED,21.5148,-1641954.78,Amazon,Utilities,Internet,Canada,Jaipur,TRUE,REPEAT PURCHASE,,136410.28644,Negative
2024-07-19,DEBIT,33.37,INR,1.0,-1288597.44,Starbucks,Entertainment,Streaming,Canada,Kolkata,TRUE,CASHBACK CREDITED,,6340.299999999999,Negative
2024-08-01,DEBIT,33.37,INR,1.0,-1130011.9,Reliance,Utilities,Water,UAE,Chennai,TRUE,SUSPECTED FRAUD,,6340.299999999999,Negative
2024-05-28,CREDIT,32.51,AED,18.2684,-974223.62,Paytm Mall,Clothing,Men,Canada,Hyderabad,TRUE,MANUAL ADJUSTMENT,,112842.07995999999,Negative
2025-02-05,DEBIT,124.09,INR,1.0,-1807709.56,ElectroWorld,Groceries,Specialty,Australia,Mumbai,TRUE,,,23577.100000000002,Negative
2025-08-16,REFUND,32.89,AED,19.7717,-1272967.18,AutoZone,Clothing,Men,UAE,Mumbai,TRUE,SUSPECTED FRAUD,,123555.33047,Negative
2024-05-11,REFUND,28.91,USD,72.3532,-1984887.82,Reliance,Education,Books,Canada,Kolkata,TRUE,CASHBACK CREDITED,,397428.89228000003,Negative
2023-12-29,CREDIT,10.03,INR,1.0,-2679491.08,Zomato,Groceries,Supermarket,USA,Kolkata,TRUE,CASHBACK CREDITED,,1905.6999999999998,Negative
2024-05-27,DEBIT,46.74,INR,1.0,-1641954.78,Flipkart,Groceries,Supermarket,Canada,Chennai,TRUE,MONTHLY SUBSCRIPTION,,8880.6,Negative
2025-08-12,DEBIT,13.82,AED,20.5424,-1935765.5,Reliance,Dining,Restaurant,Australia,Chennai,TRUE,,,53940.233920000006,Negative
2024-08-26,DEBIT,102.01,AED,19.1843,-1641954.78,Starbucks,Health,Pharmacy,UAE,Kolkata,TRUE,MONTHLY SUBSCRIPTION,,371828.18417,Negative
2023-12-22,DEBIT,2.71,AED,21.7454,-1935963.31,LocalMart,Education,Books,Australia,Chennai,TRUE,PROMO APPLIED,2016.0,11196.70646,Negative
2025-06-14,CREDIT,33.37,AED,20.2884,-2308454.73,Flipkart,Clothing,Men,UK,Mumbai,TRUE,CASHBACK CREDITED,2023.0,128634.54251999997,Negative
2024-06-23,DEBIT,14.02,USD,81.7501,-2237366.09,Paytm Mall,Automotive,Repair,Canada,Hyderabad,TRUE,,2022.0,217765.91638,Negative
2024-02-04,DEBIT,33.37,INR,1.0,-2625291.48,ShopEasy,Clothing,Women,UK,Chennai,TRUE,,2017.0,6340.299999999999,Negative
2025-04-16,DEBIT,67.33,USD,74.5761,-2119137.63,Walmart,Utilities,Electricity,UK,Pune,TRUE,CASHBACK CREDITED,2025.0,954029.6744699999,Negative
2024-06-15,DEBIT,69.35,AED,20.3435,-1641954.78,LocalMart,Travel,Taxi,India,Kolkata,TRUE,PROMO APPLIED,,268056.12775,Negative
2023-09-20,REFUND,80.98,USD,79.8965,-2825949.14,Walmart,Education,Books,Australia,Kolkata,TRUE,CASHBACK CREDITED,2021.0,1229303.5283000001,Negative
2025-06-19,DEBIT,26.0,GBP,94.7081,-1559525.95,AutoZone,Travel,Taxi,UAE,Pune,TRUE,SUSPECTED FRAUD,2026.0,467858.014,Negative
2025-03-03,REFUND,10.19,GBP,92.6065,-565140.89,LocalMart,Automotive,Fuel,India,Jaipur,TRUE,PROMO APPLIED,2021.0,179295.44465,Negative
2024-04-30,DEBIT,11.45,INR,1.0,-974401.24,LocalMart,Utilities,Electricity,India,Chennai,TRUE,PROMO APPLIED,2021.0,2175.5,Negative
2025-06-19,REFUND,8.57,USD,73.7325,-1163203.41,Swiggy,Entertainment,Streaming,USA,Gurugram,TRUE,CHARGEBACK REQUESTED,2018.0,120058.62975,Negative
2023-11-12,CREDIT,129.99,AED,21.4899,-2232012.51,Amazon,Entertainment,Movies,UK,Jaipur,TRUE,,,530759.69919,Negative
2024-09-17,DEBIT,33.37,INRR,1.0,-1483643.17,Starbucks,Clothing,Women,USA,Noida,TRUE,,,6340.299999999999,Negative
2023-11-29,DEBIT,9.82,GBP,107.2207,-1641954.78,ShopEasy,Groceries,Supermarket,UK,Jaipur,TRUE,SUSPECTED FRAUD,,200052.38205999997,Negative
2024-10-05,CREDIT,28.49,AED,18.7293,-1500868.05,Amazon,Groceries,Supermarket,UAE,Kolkata,TRUE,,,101383.57382999998,Negative
2025-07-27,CREDIT,106.26,GBP,92.607,-258157.72,Myntra,Groceries,Specialty,UK,Kolkata,TRUE,SUSPECTED FRAUD,,1869679.7658000002,Negative
2025-09-05,DEBIT,58.37,GBP,109.2352,-1641954.78,Zomato,Health,Pharmacy,Canada,Kolkata,TRUE,CASHBACK CREDITED,,1211451.13856,Negative
2023-10-13,DEBIT,131.07,USD,79.1929,-1931492.62,BigBasket,Dining,FastFood,UAE,Jaipur,TRUE,PROMO APPLIED,,1972164.5465699998,Negative
2024-09-05,DEBIT,6.04,USD,75.0299,-986129.25,Flipkart,Electronics,Laptop,UAE,Kolkata,TRUE,,2021.0,86104.31324,Negative
2023-11-30,CREDIT,142.68,INR,1.0,-1077740.43,ElectroWorld,Dining,Cafe,Australia,Delhi,TRUE,MANUAL ADJUSTMENT,,27109.2,Negative
2024-01-29,REFUND,6.43,USD,73.4025,-1284371.94,Myntra,Utilities,Water,UK,Delhi,TRUE,CHARGEBACK REQUESTED,,89675.83425,Negative
2025-04-17,DEBIT,33.67,AED ,19.9245,-434758.08,Flipkart,Groceries,Specialty,India,Pune,TRUE,CASHBACK CREDITED,,127463.00385,Negative
2024-05-18,REFUND,7.35,INR,1.0,-1641954.78,AutoZone,Dining,FastFood,UAE,Mumbai,TRUE,"MANUAL ADJUSTMENT -- VERIFY
CONTACT SUPPORT",,1396.5,Negative
2023-10-06,DEBIT,9.19,AED,19.2073,-1143071.25,AutoZone,Utilities,Electricity,Canada,Delhi,TRUE,MONTHLY SUBSCRIPTION,2016.0,33537.86653,Negative
2024-08-04,DEBIT,27.62,INR,1.0,-2119100.86,ShopEasy,Groceries,Supermarket,Canada,Mumbai,TRUE,MONTHLY SUBSCRIPTION,,5247.8,Negative
2025-05-12,DEBIT,247.86,USD,77.2131,-2463270.61,ShopEasy,Clothing,Men,Canada,Pune,TRUE,MONTHLY SUBSCRIPTION,,3636227.40354,Negative
2025-07-25,CREDIT,33.37,INR,1.0,-1641954.78,Starbucks,Electronics,Mobile,UAE,Bengaluru,TRUE,MONTHLY SUBSCRIPTION,,6340.299999999999,Negative
2024-09-12,CREDIT,45.46,AED,20.8892,-1641861.18,Walmart,Utilities,Water,UAE,Noida,TRUE,REPEAT PURCHASE,,180428.37608,Negative
2025-01-15,DEBIT,58.98,GBP,109.4609,-281083.9,Flipkart,Travel,Hotel,Canada,Jaipur,TRUE,MANUAL ADJUSTMENT,2024.0,1226640.7375799997,Negative
2024-11-18,DEBIT,8.93,USD,73.9966,-2466135.23,Swiggy,Clothing,Women,Australia,Chennai,TRUE,CASHBACK CREDITED,2026.0,125550.03121999999,Negative
2024-02-22,CREDIT,12.13,USD,75.6755,-1626382.26,Flipkart,Dining,Restaurant,India,Chennai,TRUE,REPEAT PURCHASE,,174409.32485,Negative
2024-04-26,DEBIT,42.62,INR,1.0,-2773539.83,BigBasket,Entertainment,Movies,Australia,Bengaluru,TRUE,MONTHLY SUBSCRIPTION,,8097.799999999999,Negative
2025-03-21,REFUND,49.47,AED,19.0203,-489886.86,Zomato,Education,Course,USA,Gurugram,TRUE,SUSPECTED FRAUD,,178777.50579,Negative
2024-03-07,CREDIT,147.47,,21.5387,-1500741.51,AutoZone,Clothing,Women,UK,Delhi,TRUE,SUSPECTED FRAUD,,603499.2969099999,Negative
2024-01-13,REFUND,46.72,INR,1.0,-2622987.0,LocalMart,Education,Books,Canada,Mumbai,TRUE,,,8876.8,Negative
2023-10-21,DEBIT,33.37,USD,74.2129,-1200383.89,LocalMart,Education,Books,Canada,Noida,TRUE,,,470532.04987,Negative
2024-07-30,DEBIT,33.37,USD,74.3093,-2494999.58,BigBasket,Dining,Restaurant,UK,Jaipur,TRUE,MONTHLY SUBSCRIPTION,2025.0,471143.2547899999,Negative
2025-05-05,REFUND,9.48,INR,1.0,-2902143.07,Amazon,Groceries,Specialty,USA,Chennai,TRUE,MONTHLY SUBSCRIPTION,2024.0,1801.2,Negative
2024-07-14,REFUND,9.56,USD,78.564,-258949.69,AutoZone,Automotive,Repair,USA,Gurugram,TRUE,CASHBACK CREDITED,,142703.6496,Negative
2025-01-15,CREDIT,53.47,AED,18.5253,-1641954.78,ShopEasy,Groceries,Specialty,UK,Pune,TRUE,REPEAT PURCHASE,,188204.08029,Negative
2025-03-03,DEBIT,10.73,GBP,98.2904,-2607554.4,Amazon,Education,Books,UAE,Chennai,TRUE,PROMO APPLIED,,200384.63848000002,Negative
2023-12-26,DEBIT,55.45,INR,1.0,-1641954.78,Amazon,Travel,Taxi,USA,Pune,TRUE,SUSPECTED FRAUD,,10535.5,Negative
2024-04-20,CREDIT,508.26,USD,74.8009,-2678640.93,AutoZone,Utilities,Internet,India,Noida,TRUE,REPEAT PURCHASE,,7223478.03246,Negative
2025-07-02,DEBIT,121.31,INR,1.0,-1931917.64,Paytm Mall,Groceries,Supermarket,Canada,Hyderabad,TRUE,CASHBACK CREDITED,2022.0,23048.9,Negative
2024-03-11,DEBIT,31.38,USD ,80.3892,-2118478.9,ElectroWorld,Groceries,Specialty,Australia,Chennai,TRUE,"CHARGEBACK REQUESTED -- VERIFY
CONTACT SUPPORT",,479296.48824000004,Negative
2024-04-22,CREDIT,33.37,USD,82.5601,-1270714.47,Walmart,Health,Pharmacy,UK,Hyderabad,TRUE,MONTHLY SUBSCRIPTION,,523455.80203,Negative
2024-08-03,DEBIT,33.37,GBP,96.3588,-1641954.78,Swiggy,Education,Course,UAE,Noida,TRUE,MANUAL ADJUSTMENT,,610943.69964,Negative
2024-08-31,DEBIT,33.37,AED,19.2894,-1624733.71,Starbucks,Utilities,Internet,India,Bengaluru,TRUE,CASHBACK CREDITED,,122300.58282,Negative
2025-09-02,REFUND,153.76,GBP,107.408,-1641954.78,Myntra,Groceries,Supermarket,UAE,Chennai,TRUE,MANUAL ADJUSTMENT,,3137860.2751999996,Negative
2025-07-05,CREDIT,39.11,INR,1.0,-2514704.97,AutoZone,Automotive,Fuel,USA,Bengaluru,TRUE,REPEAT PURCHASE,,7430.9,Negative
2024-10-14,CREDIT,4.29,INR,1.0,-441483.63,Paytm Mall,Entertainment,Concert,Australia,Mumbai,TRUE,SUSPECTED FRAUD,2022.0,815.1,Negative
2024-12-21,DEBIT,15.05,USD,81.7295,-2914165.65,Zomato,Education,Books,India,Pune,TRUE,PROMO APPLIED,,233705.50525000005,Negative
2024-03-02,DEBIT,33.37,INR,1.0,-2462846.4,Zomato,Education,Books,Australia,Bengaluru,TRUE,CASHBACK CREDITED,,6340.299999999999,Negative
2024-11-02,DEBIT,126.49,USD,79.4812,-1641954.78,Flipkart,Education,Books,UAE,Kolkata,TRUE,CASHBACK CREDITED,,1910179.6277199998,Negative
2025-02-12,DEBIT,67.37,GBP,97.4,-1641954.78,Myntra,Travel,Hotel,Canada,Kolkata,TRUE,MANUAL ADJUSTMENT,,1246749.2200000002,Negative
2025-03-18,CREDIT,33.37,AED,20.3076,-2626320.78,Starbucks,Clothing,Women,UK,Kolkata,TRUE,CHARGEBACK REQUESTED,2021.0,128756.27627999999,Negative
2023-12-09,DEBIT,3.02,USD,82.7014,-2254512.85,Zomato,Travel,Hotel,Australia,Mumbai,TRUE,SUSPECTED FRAUD,,47454.06332000001,Negative
2024-01-28,DEBIT,69.82,INR,1.0,-1169081.59,Reliance,Groceries,Specialty,Australia,Mumbai,TRUE,PROMO APPLIED,,13265.8,Negative
2024-10-03,CREDIT,33.37,AED,18.7995,-1271151.15,BigBasket,Dining,Restaurant,USA,Hyderabad,TRUE,,,119194.46985,Negative
2023-11-26,DEBIT,33.37,INR,1.0,-434809.09,Zomato,Automotive,Repair,UK,Noida,TRUE,MANUAL ADJUSTMENT,2019.0,6340.299999999999,Negative
2024-05-27,DEBIT,65.2,USD,80.9179,-1412626.26,Reliance,Automotive,Repair,India,Delhi,TRUE,,,1002410.9452000001,Negative
2024-01-05,DEBIT,33.37,GBP,94.6467,-2110479.01,LocalMart,Health,Clinic,Australia,Pune,TRUE,MONTHLY SUBSCRIPTION,,600088.4720099999,Negative
2024-01-12,DEBIT,390.67,INR,1.0,-1527606.7,Myntra,Utilities,Internet,USA,Pune,TRUE,PROMO APPLIED,,74227.3,Negative
2025-02-15,CREDIT,7.28,INR,1.0,-1641954.78,ElectroWorld,Electronics,Laptop,Canada,Gurugram,TRUE,,,1383.2,Negative
2025-06-30,DEBIT,24.25,USD,74.5793,-281926.04,BigBasket,Health,Clinic,UK,Kolkata,TRUE,SUSPECTED FRAUD,,343624.12475,Negative
2024-05-06,DEBIT,33.37,INR,1.0,-160112.49,Swiggy,Groceries,Specialty,UAE,Gurugram,TRUE,"MANUAL ADJUSTMENT -- VERIFY
CONTACT SUPPORT",,6340.299999999999,Negative
2024-07-29,REFUND,70.6,INR,1.0,-1641954.78,Swiggy,Health,Pharmacy,UK,Bengaluru,TRUE,,,13413.999999999998,Negative
2025-07-11,DEBIT,33.37,INR,1.0,-1131132.23,Flipkart,Health,Clinic,UAE,Kolkata,TRUE,MONTHLY SUBSCRIPTION,,6340.299999999999,Negative
2025-03-06,CREDIT,353.21,INR,1.0,-1641954.78,Paytm Mall,Dining,FastFood,Australia,Hyderabad,TRUE,CASHBACK CREDITED,,67109.9,Negative
2025-01-18,DEBIT,15.72,INR,1.0,-1163450.06,Walmart,Health,Pharmacy,UAE,Pune,TRUE,CHARGEBACK REQUESTED,,2986.8,Negative
2025-05-23,DEBIT,133.73,INR,1.0,-174396.66,Zomato,Automotive,Fuel,USA,Jaipur,TRUE,SUSPECTED FRAUD,2017.0,25408.699999999997,Negative
2024-03-20,DEBIT,33.37,AED,20.1954,-1483107.78,Paytm Mall,Electronics,Accessory,UK,Gurugram,TRUE,CASHBACK CREDITED,2015.0,128044.89461999999,Negative
2025-05-01,REFUND,33.37,INR,1.0,-2904132.14,AutoZone,Education,Books,UAE,Mumbai,TRUE,,,6340.299999999999,Negative
2024-06-07,DEBIT,261.54,GBP,93.8375,-2901601.04,Walmart,Utilities,Internet,India,Pune,TRUE,MONTHLY SUBSCRIPTION,2016.0,4663029.352500001,Negative
2024-02-17,CREDIT,7.0,INR,1.0,-1641954.78,Reliance,Education,Books,Australia,Delhi,TRUE,PROMO APPLIED,,1330.0,Negative
2025-05-07,CREDIT,205.97,GBP,107.5776,-260501.47,Zomato,Automotive,Fuel,UAE,Mumbai,TRUE,,2020.0,4209974.07168,Negative
2025-07-23,DEBIT,33.37,USD,82.2538,-2582869.94,LocalMart,Utilities,Water,UK,Delhi,TRUE,PROMO APPLIED,2020.0,521513.76813999994,Negative
2023-10-28,DEBIT,33.37,AED,18.4939,-1163395.02,Zomato,Electronics,Mobile,UK,Bengaluru,TRUE,CHARGEBACK REQUESTED,2015.0,117256.87417,Negative
2025-04-15,DEBIT,45.17,AED,18.151,-1935745.03,Amazon,Clothing,Women,UAE,Kolkata,TRUE,PROMO APPLIED,,155777.3273,Negative
2024-12-10,DEBIT,6.73,INR,1.0,-143624.23,ElectroWorld,Clothing,Men,UK,Chennai,TRUE,SUSPECTED FRAUD,,1278.7,Negative
2025-08-27,CREDIT,153.42,USD,81.9654,-175161.36,ElectroWorld,Education,Course,Canada,Chennai,TRUE,MANUAL ADJUSTMENT,,2389275.01692,Negative
2024-12-01,CREDIT,14.05,INR,1.0,-2085688.23,Amazon,Clothing,Men,UK,Pune,TRUE,PROMO APPLIED,,2669.5,Negative
2024-07-27,DEBIT,167.55,USD,76.5875,-2235131.57,BigBasket,Education,Books,Australia,Jaipur,TRUE,"SUSPECTED FRAUD -- VERIFY
CONTACT SUPPORT",,2438124.7687500003,Negative
2024-08-16,DEBIT,1.01,USD,79.016,-1705811.43,Paytm Mall,Groceries,Supermarket,Canada,Pune,TRUE,PROMO APPLIED,2021.0,15163.1704,Negative
2025-06-12,DEBIT,21.33,INRR,1.0,-1641954.78,Reliance,Travel,Flight,UAE,Noida,TRUE,CHARGEBACK REQUESTED,,4052.7,Negative
2025-01-10,DEBIT,6.67,USD,77.8764,-446849.19,Zomato,Automotive,Repair,India,Jaipur,TRUE,MANUAL ADJUSTMENT,2018.0,98692.76172000001,Negative
2025-05-17,CREDIT,15.15,INR,1.0,-276390.52,ElectroWorld,Electronics,Accessory,UK,Mumbai,TRUE,CHARGEBACK REQUESTED,,2878.5,Negative
2025-06-08,DEBIT,505.14,USD,77.0196,-279931.48,Paytm Mall,Dining,Restaurant,Australia,Hyderabad,TRUE,PROMO APPLIED,,7392079.34136,Negative
2025-04-01,DEBIT,33.37,INR,1.0,-1641954.78,Paytm Mall,Travel,Flight,India,Chennai,TRUE,CASHBACK CREDITED,,6340.299999999999,Negative
2024-07-09,REFUND,48.13,AED,21.551,-2236585.16,Myntra,Groceries,Specialty,USA,Hyderabad,TRUE,SUSPECTED FRAUD,,197077.4297,Negative
2024-02-17,DEBIT,21.74,USD,80.2499,-2452265.68,Paytm Mall,Dining,Restaurant,Canada,Delhi,TRUE,MONTHLY SUBSCRIPTION,,331480.23694,Negative
2024-04-19,REFUND,33.37,INR,1.0,-2118142.58,Amazon,Automotive,Repair,UAE,Delhi,TRUE,PROMO APPLIED,2017.0,6340.299999999999,Negative
2025-06-12,REFUND,24.29,USD,73.1076,-2903926.49,LocalMart,Education,Course,India,Delhi,TRUE,CHARGEBACK REQUESTED,,337398.88476,Negative
2024-01-22,CREDIT,11.79,AED,21.2403,-2933679.87,Paytm Mall,Entertainment,Movies,USA,Gurugram,TRUE,CHARGEBACK REQUESTED,,47580.396029999996,Negative
2025-05-20,DEBIT,59.18,USD,80.067,-1641954.78,LocalMart,Entertainment,Concert,UAE,Noida,TRUE,PROMO APPLIED,,900289.3613999998,Negative
2025-02-25,DEBIT,75.06,AED,19.3438,-175485.43,Flipkart,Dining,Restaurant,UK,Mumbai,TRUE,PROMO APPLIED,2021.0,275869.66932000004,Negative
2024-11-07,CREDIT,33.89,AED,21.7511,-1641954.78,Myntra,Electronics,Laptop,UAE,Hyderabad,TRUE,REPEAT PURCHASE,,140057.50801000002,Negative
2025-02-23,CREDIT,11.31,INR,1.0,-1557929.1,Myntra,Groceries,Specialty,USA,Gurugram,TRUE,CHARGEBACK REQUESTED,,2148.9,Negative
2025-05-17,DEBIT,3.12,AED,19.1178,-2825225.67,LocalMart,Travel,Flight,UAE,Mumbai,TRUE,,,11333.03184,Negative
2024-03-04,CREDIT,23.53,USD,76.3946,-2903217.92,Paytm Mall,Travel,Hotel,UAE,Mumbai,TRUE,CHARGEBACK REQUESTED,2017.0,341537.33822,Negative
2025-08-14,CREDIT,42.77,AED,20.4881,-1130902.5,Myntra,Education,Course,India,Kolkata,TRUE,PROMO APPLIED,,166492.44703,Negative
2024-07-14,CREDIT,9.88,INR,1.0,-2873422.22,Amazon,Health,Clinic,UAE,Kolkata,TRUE,SUSPECTED FRAUD,,1877.2,Negative
2023-10-27,DEBIT,14.43,INRR,1.0,-1641954.78,BigBasket,Groceries,Supermarket,Australia,Delhi,TRUE,,2026.0,2741.7,Negative
2025-04-28,CREDIT,5.91,USD,72.0079,-174329.8,Myntra,Clothing,Women,Australia,Jaipur,TRUE,SUSPECTED FRAUD,,80857.67091000002,Negative
2024-02-21,DEBIT,33.37,USD,75.4633,-277541.09,Starbucks,Travel,Hotel,USA,Delhi,TRUE,,2019.0,478459.96099,Negative
2025-04-22,DEBIT,94.21,GBP,91.1558,-1078115.5,Paytm Mall,Automotive,Repair,UK,Jaipur,TRUE,MANUAL ADJUSTMENT,2018.0,1631679.70442,Negative
2025-07-10,DEBIT,33.37,USD,75.2273,-1641954.78,BigBasket,Health,Pharmacy,India,Delhi,TRUE,CASHBACK CREDITED,2018.0,476963.65018999996,Negative
2024-07-10,DEBIT,7.07,USD,72.2379,-1642411.74,LocalMart,Groceries,Specialty,Canada,Kolkata,TRUE,,2022.0,97037.17107,Negative
2025-03-19,CREDIT,2.09,INR,1.0,-2904228.92,ShopEasy,Health,Pharmacy,India,Noida,TRUE,REPEAT PURCHASE,,397.09999999999997,Negative
2024-09-23,DEBIT,24.09,AED,18.8495,-2904092.04,BigBasket,Travel,Hotel,Canada,Delhi,TRUE,SUSPECTED FRAUD,2015.0,86276.04645,Negative
2025-06-11,CREDIT,33.37,INR,1.0,-1641954.78,ElectroWorld,Automotive,Repair,Canada,Noida,TRUE,SUSPECTED FRAUD,,6340.299999999999,Negative
2025-09-08,DEBIT,103.55,AED,18.6688,-2119597.66,Starbucks,Entertainment,Movies,UK,Pune,TRUE,SUSPECTED FRAUD,2016.0,367299.3056,Negative
2024-02-22,REFUND,26.34,GBP,97.284,-2481944.58,Reliance,Travel,Taxi,Australia,Mumbai,TRUE,SUSPECTED FRAUD,2025.0,486867.5064,Negative
2023-11-20,DEBIT,173.92,USD,73.0738,-528929.08,Zomato,Entertainment,Concert,UK,Mumbai,TRUE,CHARGEBACK REQUESTED,,2414709.10624,Negative
2024-07-08,DEBIT,15.33,USD,80.3828,-2467766.08,Zomato,Clothing,Men,UK,Jaipur,TRUE,REPEAT PURCHASE,2023.0,234130.98156000001,Negative
2024-07-11,CREDIT,13.55,USD,80.9978,-1198018.98,Swiggy,Education,Course,UK,Jaipur,TRUE,"REPEAT PURCHASE -- VERIFY
CONTACT SUPPORT",2016.0,208528.8361,Negative
2025-01-12,DEBIT,32.36,INR,1.0,-1214010.56,Starbucks,Groceries,Specialty,UAE,Bengaluru,TRUE,PROMO APPLIED,2016.0,6148.4,Negative
2024-07-26,REFUND,18.67,USD,81.9492,-2236854.31,BigBasket,Electronics,Accessory,UK,Delhi,TRUE,CASHBACK CREDITED,,290698.39716000005,Negative
2024-06-23,DEBIT,13.14,GBP,103.0018,-595138.56,ElectroWorld,Clothing,Women,UK,Delhi,TRUE,MANUAL ADJUSTMENT,,257154.29388000004,Negative
2025-09-11,DEBIT,16.55,INR,1.0,-2462996.11,Paytm Mall,Electronics,Mobile,Canada,Chennai,TRUE,CASHBACK CREDITED,,3144.5,Negative
2024-02-27,CREDIT,30.97,USD,73.0063,-595419.41,Walmart,Automotive,Repair,Canada,Chennai,TRUE,MANUAL ADJUSTMENT,,429590.97109,Negative
2023-12-22,CREDIT,11.32,AED,20.7422,-447469.98,Paytm Mall,Dining,Cafe,India,Jaipur,TRUE,PROMO APPLIED,,44612.32376,Negative
2025-02-04,DEBIT,173.49,AED,21.4569,-542657.95,Paytm Mall,Health,Pharmacy,USA,Mumbai,TRUE,REPEAT PURCHASE,,707285.9403900001,Negative
2024-07-02,REFUND,4.39,INR,1.0,-1162540.64,Paytm Mall,Health,Clinic,USA,Pune,TRUE,,,834.0999999999999,Negative
2024-11-29,DEBIT,33.37,INR,1.0,-1641954.78,Walmart,Health,Clinic,USA,Delhi,TRUE,MANUAL ADJUSTMENT,2023.0,6340.299999999999,Negative
2024-07-21,CREDIT,33.37,USD,81.2163,-145303.27,Flipkart,Electronics,Mobile,USA,Chennai,TRUE,MONTHLY SUBSCRIPTION,,514935.70689,Negative
2024-02-24,CREDIT,21.21,USD,78.4371,-1641954.78,Amazon,Clothing,Women,UK,Bengaluru,TRUE,PROMO APPLIED,,316093.66929,Negative
2024-06-03,CREDIT,71.77,USD,82.0702,-2775561.7,Reliance,Utilities,Water,India,Pune,TRUE,SUSPECTED FRAUD,2023.0,1119133.86826,Negative
2025-05-05,CREDIT,33.37,INR,1.0,-2515030.45,Amazon,Automotive,Fuel,India,Bengaluru,TRUE,CASHBACK CREDITED,,6340.299999999999,Negative
2023-12-22,REFUND,24.42,INR,1.0,-2466123.02,LocalMart,Entertainment,Movies,USA,Jaipur,TRUE,REPEAT PURCHASE,,4639.8,Negative
2023-11-16,REFUND,22.27,USD,77.8558,-2680213.32,AutoZone,Electronics,Laptop,Canada,Delhi,TRUE,MANUAL ADJUSTMENT,2018.0,329431.24654,Negative
2024-10-15,CREDIT,33.37,GBP,92.8738,-1000543.88,Amazon,Entertainment,Streaming,USA,Bengaluru,TRUE,SUSPECTED FRAUD,,588847.75414,Negative
2024-07-31,DEBIT,33.37,USD,79.2186,-2607505.02,Walmart,Health,Pharmacy,Canada,Hyderabad,TRUE,,,502269.68957999995,Negative
2023-11-21,DEBIT,14.81,INR,1.0,-1150627.1,ElectroWorld,Electronics,Accessory,India,Bengaluru,TRUE,SUSPECTED FRAUD,,2813.9,Negative
2024-05-20,REFUND,129.37,INR,1.0,-165890.49,Flipkart,Entertainment,Movies,Canada,Pune,TRUE,REPEAT PURCHASE,,24580.3,Negative
2024-08-30,CREDIT,14.09,INR,1.0,-1705734.67,Flipkart,Electronics,Mobile,Canada,Pune,TRUE,REPEAT PURCHASE,,2677.1,Negative
2025-02-07,CREDIT,95.99,AED ,20.5517,-1270656.22,Zomato,Groceries,Specialty,Australia,Kolkata,TRUE,MONTHLY SUBSCRIPTION,,374823.95976999996,Negative
2025-02-05,DEBIT,237.75,INRR,1.0,-1200288.72,LocalMart,Entertainment,Concert,UK,Delhi,TRUE,REPEAT PURCHASE,,45172.5,Negative
2023-09-18,CREDIT,43.72,AED,19.4576,-1774496.27,Reliance,Electronics,Mobile,USA,Jaipur,TRUE,CHARGEBACK REQUESTED,,161630.39167999997,Negative
2025-08-06,DEBIT,21.6,USD,74.4629,-1641954.78,AutoZone,Entertainment,Streaming,USA,Jaipur,TRUE,REPEAT PURCHASE,2024.0,305595.7416,Negative
2023-12-24,DEBIT,41.83,AED,20.2854,-1170547.45,LocalMart,Health,Pharmacy,India,Bengaluru,TRUE,MONTHLY SUBSCRIPTION,,161222.27358,Negative
2024-01-11,REFUND,73.59,GBP,93.5408,-2481787.37,ShopEasy,Dining,Restaurant,UK,Jaipur,TRUE,PROMO APPLIED,2023.0,1307896.8196800002,Negative
